source_file,sheet,fund_code,fund_desc,resp1_code,resp1_desc,resp2_code,resp2_desc,item_group_code,item_group_desc,item_code,item_desc,order_no,order_seq,gl_account,vendor,unpaid_grvs,post_dated_payments,commitments_balance,report_date
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,PERFOMANCE MONITORING & EVALUAT,R004,SERV DEL COORD & PME DATA SYSTEM,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085239,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,188823.0,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,POLICY COORD & ADVISORY SERV SUP,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085257,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,16830.0,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085256,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,151800.0,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,OR-085294,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,12610.0,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,"ECONO, TRADE AND ADVISORY",I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085294,002,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,19582.24,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085255,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,149111.39,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,OR-085384,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,13820.0,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085384,002,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,13354.18,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,SOCIO PROTECTION & HCD,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085433,002,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,18450.24,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,INFRASTRUCTURE & BUDGET SUPPORT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085230,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,156144.55,2026-06-22
COM22.06.26.xlsx,PROG-2,F002,DEPARTMENTAL APPROPRIATION,R003,POLICY COORD AND ADVISORY SERV,R004,INFRASTRUCTURE & BUDGET SUPPORT,I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,OR-085433,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,8400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,EXEC SUPPORT & STAKEHOLDER MANAG,R004,EXEC SUP & STAKEHOLD MANAG (DDG),I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085220,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,33780.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,EXEC SUPPORT & STAKEHOLDER MANAG,R004,EXEC SUP & STAKEHOLD MANAG (DDG),I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,OR-085283,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,11590.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,EXEC SUPPORT & STAKEHOLDER MANAG,R004,EXEC SUP & STAKEHOLD MANAG (DDG),I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085283,002,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,9791.12,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,EXEC SUPPORT & STAKEHOLDER MANAG,R004,TRADITIONAL LEADERSHIP&ADMIN SUP,I003,GOODS AND SERVICES,I005,CONS SP&OS:GOVERNMENT PRINTI,OR-085258,001,6820111001,GOVERNMENT PRINTING W,0.0,0.0,12105.27,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,"CLUSTER, INTERN REL & IGR - SUPP",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085234,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,167305.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,"CLUSTER, INTERN REL & IGR - SUPP",I003,GOODS AND SERVICES,I007,T&S DOM:CAR RENTAL,OR-085241,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,6980.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERGOVERMENTAL RELATION MANAGE,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085240,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,67546.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085235,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,49000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085241,002,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,9797.12,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I007,T&S DOM:AIR TRANSPORT,OR-085368,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,9158.12,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I006,T&S FOREIGN:ACCOMMODATION,OR-085366,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,666094.2,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I006,T&S FOREIGN:ACCOMMODATION,OR-085436,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,51024.02,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I007,T&S FOREIGN:CAR RENTAL,OR-085374,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,634265.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,INTERNATIONAL RELATIONS,I003,GOODS AND SERVICES,I007,T&S FOREIGN:AIR TRANSPORT,OR-085373,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,658063.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,STAKEHOLDER MANAGEMENT,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085406,001,6820111001,BAXO AND YONIE TRADIN,0.0,0.0,15000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,STAKEHOLDER MANAGEMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085390,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,42752.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,"CLUSTER, INTER-NAT&INTER-GOV REL",R004,EXECUTIVE CABINET,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085208,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,83505.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,STRATEGIC COMMUNICATION & RESEAR,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085211,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,42050.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"PR, MARKETING & BRAND MANAGEMENT",I003,GOODS AND SERVICES,I005,ADVERT:MARKETING,OR-085380,001,6820111001,APHROSE,0.0,0.0,245100.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"PR, MARKETING & BRAND MANAGEMENT",I003,GOODS AND SERVICES,I005,CNS:BUS&ADV SER:TRNSLAT&TRNS,OR-085415,001,6820111001,EZOLUTSHA TRADING,0.0,0.0,16445.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"PR, MARKETING & BRAND MANAGEMENT",I003,GOODS AND SERVICES,I005,CNS:BUS&ADV SER:TRNSLAT&TRNS,OR-085413,001,6820111001,L W T S HOLDINGS,0.0,0.0,16192.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"PR, MARKETING & BRAND MANAGEMENT",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085210,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,61330.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"MEDIA RELA, CONTENT PROD & MANAG",I003,GOODS AND SERVICES,I005,ADVERT:MARKETING,OR-085397,001,6820111001,JIKS MEDIA,0.0,0.0,346518.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"MEDIA RELA, CONTENT PROD & MANAG",I003,GOODS AND SERVICES,I005,ADVERT:MARKETING,OR-085349,001,6820111001,SOUTH AFRICAN BROADCA,0.0,0.0,478975.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"MEDIA RELA, CONTENT PROD & MANAG",I003,GOODS AND SERVICES,I005,CNS:BUS&ADV SER:PRJ MANAGEME,OR-084766,001,6820111001,NEWSCLIP MEDIA MONITO,0.0,0.0,100691.8,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"MEDIA RELA, CONTENT PROD & MANAG",I003,GOODS AND SERVICES,I005,CONTRCTRS:AUDIO-VISUAL SERV,OR-085437,001,6820111001,KHIWAS DIGITAL MEDIA,0.0,0.0,48000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,PROVINCIAL COMMUNICATIONS,R004,"MEDIA RELA, CONTENT PROD & MANAG",I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085209,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,56580.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,INTERGRATED YOUTH DEVELO - SUPPP,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085250,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,33340.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085410,001,6820111001,ANIMEDS (PTY) LTD,0.0,0.0,27000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085407,001,6820111001,ATHI-AMANYATHI,0.0,0.0,30000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085418,001,6820111001,BAHLONGWANA TRADING E,0.0,0.0,58800.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085441,001,6820111001,DA BLACK HORSE,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085422,001,6820111001,ESO PROJECTS AND TRAD,0.0,0.0,58800.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085427,001,6820111001,GIRLIE DWERHATRADING,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085412,001,6820111001,JNW TRADING ENTERPRIS,0.0,0.0,30000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085420,001,6820111001,KUZOKHANYA TRADING AN,0.0,0.0,30000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085408,001,6820111001,LILO'S TRADING COMPAN,0.0,0.0,27000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085411,001,6820111001,LINT FOODS (PTY) LTD,0.0,0.0,27000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085419,001,6820111001,LINT FOODS (PTY) LTD,0.0,0.0,66000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085426,001,6820111001,LUDWALA INVESTMENT SE,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085423,001,6820111001,LULO'S HOUSE OF PASTR,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085409,001,6820111001,LUMKAMONICA TRADING A,0.0,0.0,30000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085428,001,6820111001,NDLUBU RESOURCES,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085429,001,6820111001,NDZULUWAZI TRADING,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085425,001,6820111001,SIBUWELE,0.0,0.0,60900.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085424,001,6820111001,SWORD GROUP,0.0,0.0,50400.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I004,CATERING:DEPARTMENTL ACTIVIT,OR-085430,001,6820111001,TIGER SECURITY SERVIC,0.0,0.0,29700.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I005,TRANSPORT:PUBLIC EVENTS,OR-085435,001,6820111001,IBHEMILE PROJECTS AND,0.0,0.0,876031.8,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085254,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,64700.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I006,T&S DOM NON EMPL:ACCOMMODATI,OR-085443,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,17550.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,YOUTH STRATEGY,I003,GOODS AND SERVICES,I005,VENUES AND FACILITIES,OR-085439,001,6820111001,L W T S HOLDINGS,0.0,0.0,1396500.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,STRATEGIC SKILLS,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085442,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,60000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,STRATEGIC SKILLS,I003,HOUSEHOLDS (HH),I006,H/H:BURSARIES(NON-EMPLOYEE),OR-085347,001,6820111001,ICT CHOICE,0.0,0.0,993025.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,STRATEGIC SKILLS,I003,HOUSEHOLDS (HH),I006,H/H:BURSARIES(NON-EMPLOYEE),OR-084972,001,6820111001,MOORE INFINITY BRS PT,0.0,0.0,282629.75,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,STRATEGIC SKILLS,I003,HOUSEHOLDS (HH),I006,H/H:BURSARIES(NON-EMPLOYEE),OR-085392,001,6820111001,RONNIES MOTORS TRUST,0.0,0.0,247548.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,STRATEGIC SKILLS,I003,HOUSEHOLDS (HH),I006,H/H:BURSARIES(NON-EMPLOYEE),OR-085400,001,6820111001,UNIVERSITY OF THE FRE,0.0,0.0,190866.77,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I005,INV FUEL&GAS:CHEMICALS,OR-085356,002,6820111001,BRUTE MEDIA EMPIRE,0.0,0.0,16000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I005,INV FUEL&GAS:CHEMICALS,OR-085357,001,6820111001,ZUKIZOL CONSULTANTS,0.0,0.0,155888.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085356,001,6820111001,BRUTE MEDIA EMPIRE,0.0,0.0,67856.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085353,001,6820111001,DIGITAL TOUCH SOLUTIO,0.0,0.0,90864.95,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085353,002,6820111001,DIGITAL TOUCH SOLUTIO,0.0,0.0,78147.85,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085355,001,6820111001,FEZZI'S KITCHEN AND D,0.0,0.0,135905.41,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085357,004,6820111001,ZUKIZOL CONSULTANTS,0.0,0.0,52800.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:OTH MACH & EQ,OR-085357,002,6820111001,ZUKIZOL CONSULTANTS,0.0,0.0,18000.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:TRANSPORT EQP,OR-085357,003,6820111001,ZUKIZOL CONSULTANTS,0.0,0.0,46250.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,INV ASSTS DSTR:WATER TANKS,OR-085355,002,6820111001,FEZZI'S KITCHEN AND D,0.0,0.0,12372.75,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,CONS HH SUP:GROCERIES,OR-085356,003,6820111001,BRUTE MEDIA EMPIRE,0.0,0.0,20898.0,2026-06-22
COM22.06.26.xlsx,PROG-3,F002,DEPARTMENTAL APPROPRIATION,R003,INTERGRATED YOUTH DEVELOPMENT,R004,ENTERPRENEURSHIP & EMPOWERMENT,I003,GOODS AND SERVICES,I006,T&S DOM:ACCOMMODATION,OR-085233,001,6820111001,HARVEY WORLD TRAVEL E,0.0,0.0,73120.0,2026-06-22
